奖勤罚懒，拉开分配的不同～次。,档_1_06_04,档,名,级别。
哪里有压迫，哪里就有反～。,抗_1_04_01,抗,动,抵御；抵抗。
奶奶～着孙子玩儿。,哄_3_02_02,哄,动,逗乐，特指对小孩儿。
「岗梅」名称的由来源于梅叶冬青生长在山边但习性像梅花；「灯秤花」的名称由来源于本种植物小枝光滑呈褐色貌似秤～，皮孔像似秤点而得名。,杆_1_02_01,杆,名,器物的像棍子的细长部分。
我部不日可望～抵江岸。,进_1_06_01,进,动,前进。
作者的生卒年月已无从查～。,考_1_04_03,考,动,检查。
在北疆哨所～教了冬天的严寒,领_1_11_09,领,动,接受。
行期如有变化，当及时～告。,函_1_02_02,函,名,信函。
受到战争的影响导致全球各国或多或少都受到影响，其中与其他国家来讲美国的经济并没有受到严重～胁，也进而促使战后婴儿潮的出现。,威_1_03_02,威,副,凭借权势。
然后再由政府另～运船，一路经洛漕输含嘉仓；另一路到三门峡的集津仓，再由陆运十八里至陕西盐仓，绕过三门峡之险，再水运至黄河岸的陕州太原仓，溯河水到潼关附近的永丰仓，经渭水直达长安。,雇_1_03_02,雇,动,聘请他人为自己提供交通服务。
公路两旁的杨树长得很齐～。,整_1_06_02,整,形,有条理、有秩序。
计算机科学在自动验证和自动寻找证明等技巧方面的成果对逻辑研究做出了贡～，比如说自动定理证明和逻辑编程。,献_1_03_01,献,动,恭敬庄严地送给尊敬的人或集体。
当高温密闭的压力锅～子突然打开，玉米粒内部高气压来不及释放，就炸破了。,盖_2_10_01,盖,名,器物上部有遮蔽作用的东西。
话不要说绝，得给自己留个后～。,步_1_08_03,步,名,程度；境地。
在西方历史上，德国哲学家康德首次提出了近代理性化大学理念，他在《学部冲突》一书中表明：“大学是一个学术共同～，它的品性是独立追求真理和学术自由。,体_1_07_04,体,副,身临其境；换位思考。
鸟儿出来找～儿。,食_1_06_04,食,名,动物食物；饲料。
在～证面前他不得不承认自己的罪行。,确_1_03_01,确,副,真实的。
但愿幸～能够降临到他的头上。,运_2_01_01,运,名,时运，运气。
返璞归～。,真_1_07_06,真,名,本真。
斯大林对此案高度重视，他亲自前往列宁格勒参与调查和审讯，并且宣称此次暗杀是由托洛茨基及其反对派所策划，开始针对老布尔什维克的清～。,洗_2_09_04,洗,动,清除。
近年来更是佳绩～传。,频_1_02_01,频,副,多次。
卡利斯托也是一位被宙斯强行～礼后生下孩子的仙女。,非_1_08_02,非,形,不合适。
剧团一到，～时就来了许多的人。,立_1_10_09,立,副,即刻。
南投县信义乡、高雄市桃源区及嘉义县阿里～乡交界处。,山_1_05_01,山,名,地面上由土、石形成的高耸的部分。
你的话很有～理，我完全同意。,道_1_12_03,道,名,方向；方法；原理。
不管你怎么说，反～他不答应。,正_1_19_04,正,形,正面。
快把好消息说一说，叫大家喜～喜～。,欢_1_03_01,欢,形,喜悦。
全～家具。,塑_1_02_02,塑,名,塑料。
大家在操场上围成一个圈～,子_4_02_01,子,缀,名词后缀，用于名词、形容词或动词性词素后。
1948年12月19日，在上海中央研究院植物研究所做所长的罗宗洛写给中研院同仁傅斯年的信说：「杜为人甚～警。,机_1_09_08,机,动,灵巧，灵活。
始祖鸟是鸟类的祖～之一。,先_1_07_04,先,名,先祖；上一代。
这部书里记载了很多名人逸～。,事_1_06_01,事,名,事情。
拍摄时，摄影师取下镜头盖，曝光开始，摄影师以怀～计时。,表_1_11_10,表,名,可携带的小型计时工具。
卡柏菲亚号原本计划要将生还者们载往哈利法克斯港，因为那里铁路发达、也是离沉船现场最近的大海港；但是由于西北方仍有大量海冰～住去路，于是改往西南方的纽约港航行——铁达尼号原本的目的地。,挡_1_05_01,挡,动,拦阻；抵御。
护士放轻脚步闭住～走到病人床前。,气_1_14_03,气,名,气息。
按照Peter J. Denning的说法，计算机科学的最根本问题是“什么能够被有效地自动化？”计算理论的研究就是专注于回答这个根本问题，关于什么能够被计算，去实施这些计算又需要用到多少资～。,源_1_03_02,源,名,来源，源头。
这片洼地要是改成稻田，收成就～准了。,保_1_07_03,保,动,确保；担保。
特别是，社会科学经常发展出统计描述，而不是物理学或化学所推～的普遍法则；或者社会科学可能透过更普遍原则来解释个案，就如同在心理学的许多领域。,衍_1_03_01,衍,动,展开；发挥。
～山老林常有野兽出没。,深_1_09_01,深,形,上下或外内距离大。
这位老红军战士已经离～多年了。,休_1_05_02,休,动,歇息。
奇普是印加人的～绳记事方法，用来计数或者记录历史。,结_1_07_01,结,动,打结。
他在花房里盘～了半天才离开。,旋_3_06_01,旋,动,旋转。
～过这个村就没有那个店了。,错_1_07_03,错,动,行动时避开而不碰上。
提高学生的口头～达能力。,表_1_11_03,表,动,显露情感或思想；示意。
已知在双曲几何上，至少有两～直线满足过P点平行直线R。,条_1_07_06,条,量,量词，a)用于细长物体。b)用于以固定数量合成的长条形物品。c)用于分项。
暗杀宋教仁的人，从查获之宋案凶手与北京～往电文中，有观点认为主使行刺的是袁世凯，而直接布置暗杀的则是国务总理赵秉钧。,来_2_13_01,来,动,从别的地方到说话人所在的地方。
在对方无情的～压下，他毫不动摇。,打_1_24_01,打,动,用手或器具撞击物体。
幼鱼多在江湖的沿岸觅食，目前黄颡鱼已经能够人工繁殖，而且因肉质鲜美，一般大都作为食用鱼类销售，广东人比较喜欢黄骨鱼豆腐～与黄骨鱼蒸豆腐。,汤_2_06_04,汤,名,多汁的食物。
由水军船只搭载的霹雳炮（一种用火～弹丸的投石机）使得宋军在1161年采石之战大败金军，而元朝（1271年-1368年）在1274年和1281年两次入侵日本时使用过。,药_1_04_02,药,名,有化学作用的物质。
在科学世界，外星生物的题材长期引起关注，虽然一些科学家假设外星人创造地球文明，但目前主～研究因受限政治因素及学术资源等现实条件，多仍集中探讨外太空环境是否有条件让生物形成。,流_1_09_03,流,动,传播。
解决好～农问题，仍然是全部工作的重中之重。,三_1_03_01,三,数,二加一后所得的数目。
仪表～贵，要小心轻放。,娇_1_03_02,娇,形,娇气，柔弱易受伤害。
当猪肉供不应求时，养猪业骤然升～。,温_1_07_02,温,名,温度，物体暖和的程度。
他学习抓得很紧，从不～废一点工夫。,荒_1_09_05,荒,动,荒疏。
这是我应该做的事，用不着～谢。,酬_1_05_02,酬,动,答谢。
慈溪市现为中国大陆百强县前10之列，民营经济占绝对主导成分，超95%民营比例，最著名的产业是电器，工业发展迅速，百花齐～。,放_1_16_10,放,动,绽开。
这次会议～门讨论了资金问题。,专_1_05_03,专,副,光；只；专门。
雨后，炎热～退了许多。,减_1_02_02,减,动,降低；衰退。
不妨把事儿挑明了，看他还有什么说～。,辞_2_04_04,辞,动,推辞。
这种会议参加不参加两～。,可_1_07_02,可,动,许可或可能，与“可以”意思相同。
者～格的文章「一清如水，多读没有余味」。,风_1_12_07,风,名,态度；姿态。
这人真是把～手儿，干活又快又细致。,硬_1_05_05,硬,形,能力强的；优质的。
他行李都没带，一个人～手去旅行了。,空_2_04_01,空,形,无物；无内容；不实际。
这场球赛双方只差几～。,分_3_10_09,分,量,量词，a)长度单位，10厘等于1分，10分等于1寸。b)地积单位，10厘等于1分，10分等于1亩。c)质量或重量单位，10厘等于1分，10分等于1钱。d)货币单位，10分等于1角。e)时间单位，60秒等于1分，60分等于1小时。f)弧或角度单位，60秒等于1分，60分等于1度。g)经度或纬度单位，60秒等于1分，60分等于1度。h)利率单位，年利一分按十分之一计算，月利一分按百分之一计算。i)评定成绩等单位。
他曾担任过～些重要的职务。,一_1_10_01,一,数,最小的正整数。
修这个水库要投多少～？,工_1_10_06,工,名,一个工人或农民一个劳动日的工作。
事实充分说～这种做法是正确的。,明_1_09_02,明,形,明白，清楚。
默～当年情景，如在昨日。,念_1_03_01,念,动,思念。
西瓜吃了一大半，剩下一～半实在吃不下了。,小_1_09_01,小,形,在体积、面积、数量、力量、强度等方面不及一般的或不及比较的对象。
孩子们在田野里尽情地奔～嬉闹。,逐_1_04_01,逐,动,追逐。
大雨之后，山水倾～下来，汇成了奔腾的急流。,泻_1_02_01,泻,动,快速地流。
抗日战争结束后，在毛泽东赴重庆同国民党总裁蒋介石进行重庆谈判期间，朱德与刘少奇在延安继续处理中共中央日常事务，参与制定“向北发展，向南防御”的战略方针，主张～早占领东北；参与制定和调整战略部署，编组野战兵团，实现战略转变等决策。,及_1_05_02,及,动,追上。
～民之误(指印刷上发生的错误)。,手_1_07_01,手,名,人体上肢前端可握取物体的部分。
工地上耸立着房屋的～架。,骨_2_03_01,骨,名,骨头。
他是个快～人，想到什么就说什么。,性_1_06_01,性,名,个人的特质和倾向。
他嘴上不说，心里却捉摸了个大～。,概_1_02_01,概,名,大致。
～衣服。,叠_1_03_02,叠,动,折叠。
骑自行车的人大都是从～手上车。,里_1_02_01,里,名,方位词，里面；内部。
这篇文章又谈景物，又谈掌故，内容非常驳～。,杂_1_03_01,杂,形,多样的。
别一个人叨～了，听听大家的意见吧。,叨_1_01_01,叨,动,〖叨咕〗低声絮叨。
点球由九号队员～刀主罚。,操_1_08_01,操,动,握持。
～鸬鹚捕回来十条鱼后，就能获得下一条线索。,旦_1_03_02,旦,名,日，天。
一～手帕。,方_1_05_03,方,量,量词，a)用于正方形的物体。b)平方或立方的简称，通常指平方米或立方米。
地面上的建筑已被破坏无～。,遗_2_06_04,遗,动,留下。
心～迸发出不可遏抑的怒火。,胸_1_02_02,胸,名,心胸，心里。
两张床中间留一尺宽的当～。,儿_2_02_01,儿,缀,后缀，名词后缀，表示小或词性变化或区分不同事物。
千方百计抢救被洪水～困的群众。,围_1_05_01,围,动,包围。
他想左～我，没那么容易!,右_1_07_01,右,名,方位词。面向南时靠西的一边。
就这两下子，没有什么～招。也作高着。,高_1_08_04,高,形,超过平均水平的。
～耗。,折_3_03_02,折,动,亏损。
节日的广场～扮得分外美丽。,装_1_06_01,装,动,修饰；打扮；化妆。
马路又平又～。,直_1_11_01,直,形,不弯曲的。
～斓的玛瑙。也作斒斓。,斑_1_02_01,斑,名,斑点或斑纹。
建筑房屋一定要把根～打好。,基_1_04_01,基,名,基础。
你只要把问题说清楚就没～了。,事_1_06_04,事,名,关系或责任。
你身体不好，不要多劳～。,神_1_07_04,神,名,精神。
他～顿了一下，又继续往下说。,停_1_04_01,停,动,止。
他睡着了，发出轻～的鼾声。,微_1_05_01,微,形,细小；轻微。
作品主人公的遭遇是当时农民生活的～影。,缩_1_03_01,缩,动,变小或变短；收缩。
把这碗菜回回～再吃。,锅_1_03_01,锅,名,炊具，圆形中凹，常用金属制成。
衣服的花色很多，～你挑选。,任_2_02_01,任,动,纵容，放任。
这样做，效果～怕不好。,恐_1_03_03,恐,副,恐怕。
～驾亲征(皇帝亲自带兵出征)。,御_1_03_03,御,形,与皇帝相关的。
缺席多次重要的～司展会后，乔布斯于2009年1月决定休假。,公_1_07_02,公,形,共同的；普遍认可的。
这人说话总是这么啰唆，真讨～！,厌_1_03_03,厌,动,憎恶。
这次大奖赛共有九名～审。,评_1_03_01,评,动,评论；批评。
十五家中外银行组成～团。,银_1_04_02,银,形,跟货币有关的。
他越说越起劲，大家越听越～神。,入_1_05_01,入,动,进入或进去。
实现产值、利润和财政收入同～增长。,步_1_08_02,步,名,阶段。
甲队～断十分积极，占据了主动。,抢_2_03_01,抢,动,抢夺。
～食者(长期吃素的人)。,素_1_07_03,素,名,蔬果。
这件事由我负责，跟旁～不相干。,人_1_09_05,人,名,他人。
举个例：我掷完骰子后，官位为外县的训～。,导_1_05_03,导,动,劝导，开导。
白墙反～，屋里显得很敞亮。,光_1_12_01,光,名,照亮物体的物质。
日～不早了，快点赶路吧。,色_2_08_04,色,名,景象。
他初来乍到的时候挺受～对的。,挤_1_05_05,挤,动,排除；排斥。
有话就～直说，不要吞吞吐吐的。,照_1_13_12,照,动,按照标准或原件。
他在交通部门任过～。,职_1_06_01,职,名,职务。
因为祂的怒气不过是转眼之间，祂的恩惠乃是一生之久；一宿虽然有哭～，早晨便必欢呼。,泣_1_02_01,泣,动,小声哭泣。
这个恶霸解放初期被～压了。,镇_1_08_03,镇,动,用武力维持稳定。
拿枪～住砍过来的刀。,架_1_07_03,架,动,抵挡。
他一听到这个消息，当～就跑来了。,时_1_12_02,时,名,规定的时间。
这项工程有十几个单位～建。,参_3_02_01,参,动,加入；参与。
快把好消息说一说，叫大家～欢～欢。,喜_1_06_01,喜,形,快乐。
被～。,絮_1_04_01,絮,名,棉花的细小纤维。
oops信息～以帮助Linux内核工程师调试，检测oops出现的条件，并修复导致oops的程序错误。,可_1_07_01,可,动,赞同。
成立后，宋庆龄担任中央人民政府副主席，并被推选为中国人民救济总会（简称“救总”）主席、中华全国民主妇～联合会名誉主席。,女_1_03_01,女,形,女性。
随着政治、经济关系的～变，人和人的关系也～变了。,改_1_04_01,改,动,变更。
门～。,拐_1_05_02,拐,名,弯曲处；角。
～异的声音引起了我的警觉。,怪_1_04_01,怪,形,惊讶。
目前全市饮食企业多达数万家，其中绝大多数都经营「三茶两饭一宵夜」（早茶、下午茶、夜茶和午饭、晚饭、～夜），全天供应几乎没有中断。,消_1_05_03,消,动,度过时间；消遣。
我完全同意～拥护领导的决定。,并_2_05_04,并,连,且。
庄稼人靠副业～挠俩活钱儿。,抓_1_06_01,抓,动,手指聚拢，握。
城市基本建设欠～太多。,债_1_01_01,债,名,欠钱。
人家拿我开心，你也起～。,哄_1_01_01,哄,动,闹、开玩笑。
全国共有各级电视～道38个。,频_1_02_02,频,名,频率。
这一段文字跟～题无关，应该删去。,本_1_12_05,本,形,主要的；核心的。
副部长代～部长主持开幕典礼。,表_1_11_03,表,动,显露情感或思想；示意。
他极度厌恶宦官，曾拒绝在南方避难的宦官返回京城；～厌唐廷高级官员，启用失意士人如李振、敬翔等人，并且听从李振建议，屠杀宰相裴枢、崔远等三十名高官，史称白马之祸。,讨_1_05_04,讨,动,招惹。
我前脚进大门，他～脚就赶到了。,后_1_04_03,后,名,方位词。次序靠近末尾的。
说句掏～的话，你真不该那样对他。,心_1_05_02,心,名,通常也指思想的器官和思想、感情等。
我～初认识他是在上中学的时候。,最_1_02_01,最,副,表示某种属性超过所有同类的人或事物。
别看他样子呆～，脑子倒很灵活。,板_1_08_06,板,形,死板。
守～赴约是对对方的尊重。,时_1_12_02,时,名,规定的时间。
置之～地而后快(恨不得把人弄死才痛快)。,死_1_07_07,死,形,不可通过。
～下调解。@也说私下里。,私_1_04_01,私,形,个人的。
那时国难当～，全国人民同仇敌忾，奋起抗战。,头_2_14_01,头,名,人身最上部或动物最前部长着口、鼻、眼等器官的部分。
矛盾的普遍性寓～矛盾的特殊性之中。,于_1_02_02,于,缀,a)动词后缀b)形容词后缀。
该书图文并茂，语言～畅。,晓_1_04_02,晓,动,知晓。
我们的祖先曾在这块土地上劳动生～过。,息_1_08_05,息,动,滋生；繁殖。
你问～个吗？这叫哈密瓜,这_1_03_01,这,代,指示代词，指示比较近的人或事物。
这几个月家里～用太大。,费_1_04_01,费,名,费用。
报纸装订成册，便于～览。,观_2_03_01,观,动,看。
几种报纸都转～了《人民日报》的社论。,载_4_01_01,载,动,刊登。
冻～是身体表面受到低温伤害后局部血液循环发生障碍而产生的病变。,疮_1_02_01,疮,名,皮肤或黏膜溃烂的疾病。
他的忍耐已经到了极～。,度_2_15_04,度,名,程度。
大厦由第三建筑公司～建。,承_1_06_02,承,动,承担。
澄江金斗平波面，扁舟载蓑笠渔～。,翁_2_05_01,翁,名,老人。
星期天他来找我，～偏我不在家。,偏_2_01_01,偏,副,偏偏。
～地方。,腾_1_05_03,腾,动,使空。
品学兼优，深得师长嘉～。,许_1_05_01,许,动,赞许；承认优点。
他把脸～过去，装着没看见。,背_3_09_06,背,动,反向。
众说纷纭，他也没了主～。,见_2_07_06,见,名,观点，意见。
他总好～弄自己的那点儿知识。,搬_1_02_01,搬,动,移动物体位置。
拿出来叫人们见识一下，又何～呢？,妨_1_01_01,妨,动,阻碍。
机器～养得好，可以延长使用年限。,保_1_07_01,保,动,守护。
比利时的首都布鲁塞尔是全国铁路的中心枢纽，具有众多国际铁路线路，如连接 布鲁塞尔-巴黎-科隆-阿姆斯特丹的“大～士”火车（thalys )，连接布鲁塞尔-伦敦圣潘可拉斯站-巴黎的欧洲之星等等。,力_1_05_03,力,名,体力。
鸾～分飞(夫妻离散)。,凤_1_02_01,凤,名,鸟类，传说中的神鸟。
这东西别说卖钱，就是～贴些钱送人都没人要。,倒_1_04_03,倒,动,颠倒方向或位置。
每到星期六我们厂总要放场电影，这差不多成了～例了。,定_1_08_04,定,形,已定的；不变的。
卡拉扬在此威胁面前，只得再次做出让步，并在1984年8月24日致箴柏林爱乐，希望双方能再次走到一起，演奏巴赫的b小调弥撒曲，并且能在此后坐～来，心平气和地寻求解决办法。,下_4_03_01,下,动,趋向动词。用在动词后，表示由高处到低处。
书～熟了。,背_3_09_04,背,动,默记。
这是～传，不一定可靠。,风_1_12_04,风,副,像风一样疾速。
要看到极远的东西，就得借～于望远镜。,助_1_01_01,助,动,帮助；协助。
这里有饼干，饿了可以先点～点～。,补_1_05_02,补,动,填；补充；弥补。
玉米地里还插～着种豆子,花_1_18_01,花,名,种子植物的有性繁殖器官，由花瓣、花萼、花托、花蕊组成，有颜色、香味，有些很艳丽。
一阵敲门声把他从睡～中惊醒了。,梦_1_04_01,梦,名,睡眠时脑中的幻象。
电力供应不足成为经济发展的～颈。,瓶_1_01_01,瓶,名,瓶子。
这些精密仪器在运输途中要严加～护。,防_1_04_01,防,动,防备。
车间成立了技术小组，对装置进行全面标～,定_1_08_03,定,动,决策；使确定。
大雁在高空排成人字～形。,队_1_04_01,队,名,行列。
比技术，咱们几个都不是他的敌～。,手_1_07_07,手,名,能手，指擅长某事的人。
～份伞(备用的降落伞),备_1_06_02,备,动,预备。
炊～员(担任炊事工作的人)。,事_1_06_03,事,名,职位；工作。
一百块钱交书费，五十块钱零～。,用_1_08_01,用,动,使之生效。
这场足球比赛几乎～魔了所有的球迷。@也作风魔。,疯_1_04_01,疯,动,精神错乱；心智失常。
～前做好充分准备，免得到时忙乱。,事_1_06_01,事,名,事情。
扫帚不到，灰尘照～不会自己跑掉。,例_1_05_02,例,名,事例。
这些年多少有了些存～。,蓄_1_03_01,蓄,动,存储；积存。
这种情况一向为人们所习～。,见_2_07_01,见,动,观察到，看见。
一直想去看看您，可总是～不开身。,分_3_10_01,分,动,使联在一起的事物相互离开，与“合”相对。
他～赶了几步，追上老张,紧_1_06_05,紧,形,连续不断；急迫。
规则是在不做物理标记和转动魔方（可以手握魔方）的前提～记忆一个或多个打乱的魔方，但在复原的过程中不能观看魔方。,下_2_15_08,下,动,脱。
偏偏这个时候车又坏了，真叫糟～。,心_1_05_02,心,名,通常也指思想的器官和思想、感情等。
一切物体都在不断地运动，它们的静～和平衡只是暂时的，相对的。,止_1_05_01,止,动,停。
勉之！”不久，鹤年上疏提议让化州府石城县把当地民众缴纳给官府的谷物碾成米来供给海安营兵；又提出将海阳蔡家园的土堤改为～墙，鹤年自请捐出俸禄以倡导此项修筑。,灰_1_05_03,灰,名,石灰。
这是一个比较～实的办法。,现_1_05_01,现,形,此时。
区，多生长于～坡林中、石上或溪边潮湿地，目前尚未由人工引种栽培。,山_1_05_02,山,名,山形状的物体。
小牛再养上一年就～用了,顶_1_14_08,顶,动,承担；支撑。
众多明星的加盟是这部影片的一大看～。,点_1_21_09,点,名,方面或部分。
这么大的孩子，按～该懂事了,说_2_06_01,说,动,用语言表达意思。
有～约在先，谁也不能变卦。,成_1_10_06,成,形,定好的；固定的；现有的。
他在上学的时候就想～着做一个医生。,望_1_09_03,望,动,盼望。
这身打扮，叫人看着不顺～。,眼_1_06_01,眼,名,人或动物的视觉器官。通称眼睛。
事情再忙也不要耽～治病。,搁_2_03_03,搁,动,暂时停止或延迟进行某事。
红军的前～渡过了大渡河。,锋_1_03_02,锋,名,在前列带头的。
头沉得厉害，脚下有点儿～飘。,发_1_17_12,发,动,受到不愉快的情况的影响。
在日本全国，有超过两万五千公顷农作物被风暴破～，家畜死亡超过一万头。,坏_1_06_02,坏,形,恶劣的；破坏性的。
太阳从云海中升起，金色的光芒投～到平静的海面上,射_1_04_03,射,动,发出。
不必～白了，大家没有责怪你的意思。也作辨白。,辩_1_01_01,辩,动,争辩；讨论。
“寿限无”即为寿命无～无尽，寄托长命百岁之愿。,穷_1_06_02,穷,动,穷尽。
由此，出于社会目的，在少女的乳房需要支撑前，少女就会～着要买第一个胸罩。,急_1_07_01,急,形,想要马上达到某种目的而激动不安；着急。
改制的内容上从典章制度、法律与教育，～到人民习俗、经济制度等，十分全面。,下_2_15_10,下,动,使之生效。
他一闻到汽油味就～哕。,干_7_10_05,干,形,只具形式的。
唐编《晋书》卷65《王导传》据说：“洛京～覆，中州士女避乱江左者十六七。,倾_1_06_03,倾,动,崩塌。
下午两点在大操场～操。,会_2_11_01,会,动,聚集；合并。
时近深秋，竹林变得～黄了。,苍_1_04_01,苍,形,青色。
多年离散，今日重～，悲喜交集。,圆_1_08_04,圆,形,完整；周到。
他没等会议结束就～自离去。,径_1_04_03,径,副,直接。
别磨～了，说办就办吧。,烦_1_05_03,烦,动,使厌倦。
你要多听听大家的劝～。,告_1_06_01,告,动,陈述、解说事情。
只要你领头干，我一定跟～你。,从_1_08_01,从,动,跟从。
中国古城邑在规划上，很早便有在水利、交通运输、排水、防灾、工业配套、军事防～等范筹上的考量，对于世界城市规划史发展有显著的影响。,御_2_01_01,御,动,抵抗。
他～言自己对音乐懂得不多。,坦_1_03_02,坦,形,直言不讳；直率。
你稍等一等，我～话就来。,说_2_06_01,说,动,用语言表达意思。
猕猴桃属植物能长到6米高，并且能够生出蔓藤，在树～下生长到30米长。,阴_1_13_04,阴,名,暗处，不见阳光的地方。
由于事先考虑不周，事情搞得很被～。,动_1_08_02,动,动,行动。
春、夏植物更新茂密时，曲颈低头不停啄食地表植物的新芽、～叶，秋冬绿色地表植物欠缺，主要啄食草籽、浆果、地衣等，火炭母草、玉山悬钩子、五节芒、车前草、早和苗等也都是牠的食物。,嫩_1_04_01,嫩,形,柔弱的；年轻的。
这件事让人感到十分惊～。,喜_1_06_01,喜,形,快乐。
今年全县各乡粮食增产的多，平～和减产的少。,产_1_06_03,产,动,出产。
困难不但没有把他吓倒，～反，更激起了他战胜困难的决心。,相_2_03_01,相,副,相互。
数码相机已经不算什么～鲜东西啦。,新_1_08_01,新,形,初现的或刚经验的。
大地上一片蓬勃的～意。,生_1_10_05,生,名,生命。
有的科研人员～槽经商去了。,跳_1_04_04,跳,动,越过一处到另一处。
作小学教师“失败”之后，维特根斯坦先是在一个修道院里作过短时间的园丁助手，后来其姊玛格丽特由于担心他的精神状态而设法要求其协助设计并负责建造了自己的一处宅～。,第_2_01_01,第,名,古代官员的居所。
例如，PET水瓶可以转化为聚酯来～衣服。,做_1_08_01,做,动,造。
多～不见。,日_1_09_05,日,量,量词，用于计算天数。
正经事儿不做，一天到晚瞎晃～。,荡_1_06_01,荡,动,摇晃；摆动。
一批加拿大人有～不紊的出现在了中国的电视上，他们通过大山就可以不用学多久的汉语就上了电视。,条_1_07_05,条,名,秩序，层次。
今天的农村跟已～大不一样了。,往_1_04_04,往,形,过去的。
有时哀鸽毫无征～的感染它，而这种寄生虫会使口部和食道等部位长出很多黄色块状物，最终会导致宿主因饥饿而死。,兆_1_03_01,兆,名,预兆。
他今天下午三点钟就要～行。,起_1_15_02,起,动,离开原处。
当时有人评论道，作为钢琴家的贝多芬有着“火～、光彩、幻想还有深邃的情感。,花_1_18_03,花,名,花状物。
章程对代表大会届～有明确规定,期_2_05_02,期,名,一段时期。
路上碰到一个同～，聊了几句。,行_2_05_03,行,名,行业。
由于大部分防卫站的成员多参与同样受损的油轮的救援行动，柏尼奉～驾驶救援潘德顿的船员。,命_2_03_01,命,动,令；派。
不过，为减缓高铁云林段地层下陷速度，交通部公路总局耗资4.3亿元在此交流道进行长度267公尺的减重工程，移除原有土堤改建为高～桥，这部分于2015年5月9日完工通车。,架_1_07_02,架,动,搭，支撑。
两岸峰峦青翠，花草丛生，风景着实～观。,可_1_07_03,可,动,助动词，表示值得。
运动员们正在演～各种技巧动作。,练_1_05_03,练,动,训练、锻炼。
他对象棋的兴趣逐渐～薄。,淡_1_07_04,淡,形,冷漠。
对于这场战争的经过，后世的撒路斯提乌斯和李维曾经有详细的记载，但大多逸散～失，目前仅存零碎的记录。,漫_1_06_05,漫,形,随意。
选派干部到基层单位～职。,代_1_03_02,代,动,代理、代表。
对损害群众利益的行为绝不能宽～。,容_1_05_02,容,动,宽大；宽恕。
取得这么好的成绩，心丑高兴是～然的。,当_2_05_02,当,动,应当。
提倡艰苦朴素，不能只～限在生活问题上。,局_1_10_09,局,形,限制。
俞万春早年曾随父～军，平定民变。,从_1_08_01,从,动,跟从。
～胳膊,甩_1_03_01,甩,动,挥舞，抡。
甲队反攻频频得手，双方比分逐渐拉～。,平_1_11_05,平,形,均等；公正。
早年曾就～于清华大学。,读_2_04_03,读,动,上学。
苍蝇是传染疾病的～介。,媒_1_02_02,媒,名,媒介。
他许～过的事情一定会办到。,诺_1_03_01,诺,动,许可。
没承～会得到这样的结果,想_1_04_02,想,动,思考；认为。
实现共产主义是我们的崇～理想。,高_1_08_05,高,形,等级在上的。
她表演适度，不加～饰，显得很自然。,雕_1_04_01,雕,动,在竹木、玉石、金属等上面刻画。
公安人员经过反复排查，框～了作案人的范围。,定_1_08_03,定,动,决策；使确定。
那里地势险要，有重兵把～。,关_1_13_05,关,名,交通险要处或边境出入处的守卫处所。
采取～寒措施，确保苗木安全越冬。,防_1_04_01,防,动,防备。
卧果～(把去壳的鸡蛋整个儿放在开水里煮),儿_2_02_01,儿,缀,后缀，名词后缀，表示小或词性变化或区分不同事物。
那篇稿子已被编辑部～用。,采_2_04_04,采,动,选择。
这项活动由工会创～发起。,意_1_04_01,意,名,含义。
镇压与宽大相结合：毛泽东认为，对反革命分子“必须实行镇压与宽大相结合的政策，即首恶者必办，胁～者不问，立功者受奖的政策，不可偏废。,从_1_08_02,从,动,顺服。
他们几个你追我赶，暗中～上了劲儿。,较_1_04_01,较,动,比对。
拉科鲁尼亚在24轮联赛的18轮中占据积分～首，并成为联赛的冬季冠军。,榜_1_03_03,榜,名,木制的标牌。
他知道是自己错了，可嘴上还不肯～软。,服_2_09_06,服,动,顺从，信服。
刮了一夜北风，天～冷了,更_3_02_01,更,副,愈加，更加。
他是属于新派～流人物。,一_1_10_02,一,数,同一。
～称稭模。,堪_1_03_01,堪,动,可。
展宽马路后，交通阻塞现象有了缓～。,解_2_08_03,解,动,消除、解除。
经人一说，他也就动了～了。,心_1_05_02,心,名,通常也指思想的器官和思想、感情等。
脚～起了茧。也叫脚底板。,底_1_08_01,底,名,最底下的部分。
吏民出入持布钱以副符传，不持者，厨传勿舍，关～苛留。,津_2_01_01,津,名,渡口。
1995年到2004年郑州月季花会中断十年，自2007年起又恢复举办，举办期间满城皆花，公园、街巷处处都是美丽的～花，香气馥郁。,鲜_2_07_02,鲜,形,新鲜没有枯萎。
四天后德国大使向美国政府投了封尖～的抗议信，文中指出德国国旗被“玷辱”了。,刻_1_07_06,刻,形,尖刻。
代表团的部分团员已于～期到达。,先_1_07_01,先,名,时间或次序在前的。
要～明法纪，制止不正之风。,严_1_05_02,严,形,严肃；严谨。
3代新登场戴着～镜的敌人。,墨_1_10_06,墨,形,黑色的。
其中道理，～才愿洗耳聆教。,不_1_08_02,不,副,加在名词或名词性词素前面，构成形容词。
把书柜里的书好好～整～整。,规_1_05_02,规,名,准则。
6日，清华大学的造反派谎称刘少奇女儿车～致残，将王光美骗出中南海扣押并批斗（后在周恩来干预下释放）。,祸_1_02_01,祸,名,不幸；灾祸。
